,author_id,created_at,lang,id,public_metrics_like_count,public_metrics_retweet_count,public_metrics_reply_count,referenced_tweets_type,referenced_tweets_id,text,tweet_block
7143,64844442,2021-03-26T18:59:37.000Z,en,1.38E+18,0,2,0,retweeted,1.38E+18,"BREAKING: Due to the blockage of the #SuezCanal, Disney/Marvel have decided to move the Black Widow release date -- again. It will debut in theaters and Disney+ on Whenever the 35th. https://t.co/bevohyPXaz",15
7142,8.21E+17,2021-03-26T18:59:37.000Z,en,1.38E+18,0,85,0,retweeted,1.38E+18,Cargo ship in Suez canal be like: https://t.co/pgkHjECWY6,15
7147,4084526369,2021-03-26T18:59:38.000Z,en,1.38E+18,0,5,0,retweeted,1.38E+18,I wonder if the captain of the ship stuck in the #Suez canal has phoned her husband yet...😏,15
7149,1.16E+18,2021-03-26T18:59:38.000Z,en,1.38E+18,0,262,0,retweeted,1.38E+18,"And the supermassive container vessel at an unfortunate angle, went bingle bangle, all along the banks of the Suez Canal.",15
7150,7.83E+17,2021-03-26T18:59:38.000Z,en,1.38E+18,0,1869,0,retweeted,1.38E+18,The ship stuck in the Suez Canal is 1312 feet long. Can I get an ACAB going in the chat,15
7152,2980818512,2021-03-26T18:59:38.000Z,en,1.38E+18,2,0,1,,,I regret to inform you that rule 34 of the Suez Canal blockage exists.,15
7153,8.72E+17,2021-03-26T18:59:39.000Z,en,1.38E+18,0,1079,0,retweeted,1.37E+18,"guys, if you can i would avoid taking the suez canal today",15
7154,2429428855,2021-03-26T18:59:40.000Z,en,1.38E+18,0,14354,0,retweeted,1.38E+18,if you're in the line at the Suez Canal STAY IN LINE!!!,15
7155,35119505,2021-03-26T18:59:40.000Z,en,1.38E+18,0,37,0,retweeted,1.38E+18,"The Suez Canal is the shortest sea route between Asia and Europe. After it was blocked by a container ship on Tuesday, vessels must either wait for the canal to reopen or take a longer route to Europe, sailing around the entire African continent. https://t.co/Tn8wrwAyID https://t.co/3cxBDAfptO",15
7156,2293699921,2021-03-26T18:59:40.000Z,en,1.38E+18,0,532,0,retweeted,1.37E+18,im incredibly obsessed with the suez canal story and im even more obsessed with the fact that the driver of the ship drew two penises by drifting the boat and then went and crashed it into the canal https://t.co/OJKKtWkbD5,15
7158,2938370841,2021-03-26T18:59:41.000Z,en,1.38E+18,0,22552,0,retweeted,1.38E+18,the boat is stuck in the suez canal like https://t.co/1OWQ9BmETJ,15
7157,620561414,2021-03-26T18:59:41.000Z,en,1.38E+18,0,1005,0,retweeted,1.38E+18,"Look at how many ships are already backed up at the Suez Canal as of this morning.

(Photo: Planet Labs, Inc.) https://t.co/5pEAP5bOfa",15
7159,1.31E+18,2021-03-26T18:59:42.000Z,en,1.38E+18,0,0,0,,,Toilet Paper and Coffee Are Some of the Products Impacted by the Suez Canal Blockage https://t.co/WlJiPpv5Zh,15
7160,9.33E+17,2021-03-26T18:59:42.000Z,en,1.38E+18,0,199,0,retweeted,1.38E+18,"Here are some basics on the history of the Suez Canal, how it operates, how a vessel got stuck and what it means.
https://t.co/eWo8rLGkmU",15
7162,1642585022,2021-03-26T18:59:43.000Z,en,1.38E+18,0,13284,0,retweeted,1.38E+18,You are NOT too much. You are ENTITLED to take up space. If the Suez Canal doesn't have room for you that is the Suez Canal's problem.,15
7164,1.36E+18,2021-03-26T18:59:44.000Z,en,1.38E+18,8,0,1,,,The Suez Canal accident reminds me of a gigantic clogged toilet.,15
7165,1270505185,2021-03-26T18:59:44.000Z,en,1.38E+18,0,250,0,retweeted,1.38E+18,The rogue Suez Canal tanker is inspiring copycat attacks https://t.co/6LbaAnKIMh,15
7166,1.05E+18,2021-03-26T18:59:44.000Z,en,1.38E+18,0,371,0,retweeted,1.38E+18,"The Suez Canal is still jammed by a container ship. But this is not the first time the canal has made headlines…

In 1956, a crisis over the canal led to a debacle that toppled a British prime minister and a shift in global power.

It’s time for a thread on the Suez Crisis👇👇👇",15
7167,73863251,2021-03-26T18:59:44.000Z,en,1.38E+18,0,28,0,retweeted,1.38E+18,"19th-century naval voyages visualised from log books, compared to shipping displaced from the Suez Canal #roundingthecape https://t.co/odxD9ZXrRs",15
7168,1.22E+18,2021-03-26T18:59:44.000Z,en,1.38E+18,0,2,0,retweeted,1.38E+18,rip karl marx i just know you would’ve been on the boat blocking the suez canal,15
7174,170616732,2021-03-26T18:59:45.000Z,en,1.38E+18,0,3,0,retweeted,1.38E+18,Suez canal: shipping companies start rerouting as crisis drags on https://t.co/eYCRegfCXj,15
7173,9.88E+17,2021-03-26T18:59:45.000Z,en,1.38E+18,0,2582,0,retweeted,1.38E+18,I genuinely cannot get enough of the suez canal memes they're so fucking funny to me https://t.co/RlwPD3GXt3,15
7170,250412475,2021-03-26T18:59:45.000Z,en,1.38E+18,0,22552,0,retweeted,1.38E+18,the boat is stuck in the suez canal like https://t.co/1OWQ9BmETJ,15
7171,171040047,2021-03-26T18:59:45.000Z,en,1.38E+18,0,14354,0,retweeted,1.38E+18,if you're in the line at the Suez Canal STAY IN LINE!!!,15
7176,601548216,2021-03-26T18:59:46.000Z,en,1.38E+18,0,0,0,,,"With the container ship Ever Given likely to remain stuck in the Suez Canal until next week, it’s only the start of the rearranging of global trade https://t.co/G1LwNocmDu via @markets",15
7178,1.10E+18,2021-03-26T18:59:46.000Z,en,1.38E+18,0,35,0,retweeted,1.38E+18,"Here's the video of One America News reporting that the boat stuck in the Suez Canal is ""likely an intentional effort to disrupt international shipping,"" because the ship's course plotted a dick, balls, and buttcheeks. (h/t @mount_bees) https://t.co/U9Jd7VLvgT",15
7179,1.22E+18,2021-03-26T18:59:47.000Z,en,1.38E+18,1,0,0,quoted,1.37E+18,OK this isnt amusing anymore. #EVERGIVEN #Suez #suezcanal https://t.co/35m65hb3oe,15
7180,1525447736,2021-03-26T18:59:47.000Z,en,1.38E+18,0,147,0,retweeted,1.38E+18,"Ah yes..and this article from 2 days ago means absolutely nothing
*wink wink*
https://t.co/TZ6xOjgHe2",15
7182,1.20E+18,2021-03-26T18:59:47.000Z,en,1.38E+18,0,14,0,retweeted,1.38E+18,"The crisis is buoying natural gas prices in Europe, delaying wind farms in Asia – and could soon hit your instant coffee.
https://t.co/4u2gR1DqjU",15
7184,71712303,2021-03-26T18:59:47.000Z,en,1.38E+18,0,22552,0,retweeted,1.38E+18,the boat is stuck in the suez canal like https://t.co/1OWQ9BmETJ,15
7186,709603982,2021-03-26T18:59:48.000Z,en,1.38E+18,0,0,0,,,"The Suez Canal may have no traffic but https://t.co/0oVqkYX3jb is quite busy today.

#free #trade https://t.co/nNM13AvRiH",15
7189,3350421023,2021-03-26T18:59:49.000Z,en,1.38E+18,0,35,0,retweeted,1.38E+18,"Here's the video of One America News reporting that the boat stuck in the Suez Canal is ""likely an intentional effort to disrupt international shipping,"" because the ship's course plotted a dick, balls, and buttcheeks. (h/t @mount_bees) https://t.co/U9Jd7VLvgT",15
7190,711111308,2021-03-26T18:59:49.000Z,en,1.38E+18,0,14354,0,retweeted,1.38E+18,if you're in the line at the Suez Canal STAY IN LINE!!!,15
7192,368720504,2021-03-26T18:59:50.000Z,en,1.38E+18,0,14354,0,retweeted,1.38E+18,if you're in the line at the Suez Canal STAY IN LINE!!!,15
7195,1623530563,2021-03-26T18:59:51.000Z,en,1.38E+18,0,237,0,retweeted,1.38E+18,"Suez Canal crisis, can it be solved using NFT? Like instead of shipping the cargo, you sell a picture of the cargo to the clients?",15
7196,1.17E+18,2021-03-26T18:59:51.000Z,en,1.38E+18,0,3,0,retweeted,1.38E+18,Are you the Suez canal or the container ship?,15
7198,766207718,2021-03-26T18:59:52.000Z,en,1.38E+18,0,14354,0,retweeted,1.38E+18,if you're in the line at the Suez Canal STAY IN LINE!!!,15
7205,2925946914,2021-03-26T18:59:53.000Z,en,1.38E+18,0,14354,0,retweeted,1.38E+18,if you're in the line at the Suez Canal STAY IN LINE!!!,15
7207,7.11E+17,2021-03-26T18:59:53.000Z,en,1.38E+18,0,123,0,retweeted,1.38E+18,"Egypt is a place where a democratically elected government can be removed overnight, but dislodging a ship blocking the Suez Canal may take a lifetime.",15
7204,778722474,2021-03-26T18:59:53.000Z,en,1.38E+18,0,13284,0,retweeted,1.38E+18,You are NOT too much. You are ENTITLED to take up space. If the Suez Canal doesn't have room for you that is the Suez Canal's problem.,15
7203,1.22E+18,2021-03-26T18:59:53.000Z,en,1.38E+18,0,1629,0,retweeted,1.38E+18,"there are currently five separate works on AO3 with the ""ever given/suez canal"" tag",15
7202,2499775770,2021-03-26T18:59:53.000Z,en,1.38E+18,0,0,0,quoted,1.38E+18,Big fan of the Suez Canal memes https://t.co/ReeBjeSGlB,15
7201,2888673255,2021-03-26T18:59:53.000Z,en,1.38E+18,0,2,0,retweeted,1.38E+18,30-40% of all cargo shipping is halted because a guy drew a penis and then lodged himself sideways in the Suez Canal https://t.co/YXflumw6Qh,15
7200,1.02E+18,2021-03-26T18:59:53.000Z,en,1.38E+18,0,481,0,retweeted,1.38E+18,"The Suez canal traffic jam is visible from space 🛰.
📸 Pléiades high-resolution satellite
More about #Pléiades:
https://t.co/cC9N6fEw4z
Stay tuned and watch this space https://t.co/Jm6VtEFmo3",15
7210,87159196,2021-03-26T18:59:54.000Z,en,1.38E+18,0,47,0,retweeted,1.38E+18,"*travels to Suez canal*
I’m here to fuck the boat",15
7211,8.86E+17,2021-03-26T18:59:54.000Z,en,1.38E+18,0,2417,0,retweeted,1.38E+18,"Egypt's Suez Canal is still blocked 3 days after a container ship the size of the Empire State Building got stuck. 

Officials say it has yet to move, despite digging.

200+ ships are waiting to cross. Experts say the blockage may last weeks, delaying up to $10B in cargo per day. https://t.co/ijGdabgRUd",15
7213,722626957,2021-03-26T18:59:54.000Z,en,1.38E+18,0,351,0,retweeted,1.38E+18,"Grounded #SuezCanal mega-ship is blocking shipments worth $9.5BILLION per day with 'enormous' consequences for global economy as rescue chief warns it could be stuck for WEEKS 
 https://t.co/S93dnrPd33 #SuezBLOCKED #suezcrisis #SupplyChain #shipping #suez https://t.co/pQjCvL5ci5",15
7214,987921834,2021-03-26T18:59:55.000Z,en,1.38E+18,0,1,0,,,"All exports from China are blocked 👀👀👀👀
In Suez Canal, Stuck Ship Is a Warning About Excessive Globalization - The New York Times https://t.co/BQEZJ3AMw6",15
7215,437864893,2021-03-26T18:59:55.000Z,en,1.38E+18,0,458,0,retweeted,1.38E+18,"Guys, stop taking pills to elongate your dong to reach the end of her Suez Canal. You can't reach the end of a hole you didn't drill. RT! 🙄",15
7221,21526632,2021-03-26T18:59:56.000Z,en,1.38E+18,0,47,0,retweeted,1.38E+18,"*travels to Suez canal*
I’m here to fuck the boat",15
7220,143742615,2021-03-26T18:59:56.000Z,en,1.38E+18,0,22552,0,retweeted,1.38E+18,the boat is stuck in the suez canal like https://t.co/1OWQ9BmETJ,15
7218,1681469624,2021-03-26T18:59:56.000Z,en,1.38E+18,0,628,0,retweeted,1.38E+18,Suez Canal ship crisis may unleash worldwide toilet paper shortage https://t.co/ddKUgPdUJ2 https://t.co/G0glWEJVJl,15
7219,799425589,2021-03-26T18:59:56.000Z,en,1.38E+18,1,0,1,,,Hope my rambling about the Suez Canal in my Economic and Social History tutorials from last term paid off for students with all the memes right now. https://t.co/nzgJF8tFBH,15
7223,200268078,2021-03-26T18:59:57.000Z,en,1.38E+18,0,0,0,,,A more topical photo of a ship instead of a plane! These things are really big. This one was in Hamburg on the Elbe. #suezcanal https://t.co/V46XKFUDIa,15
7224,129169408,2021-03-26T18:59:58.000Z,en,1.38E+18,0,532,0,retweeted,1.38E+18,“I once blocked the Suez Canal” https://t.co/uOe7PXai5u,15
7225,116313932,2021-03-26T18:59:58.000Z,en,1.38E+18,0,13284,0,retweeted,1.38E+18,You are NOT too much. You are ENTITLED to take up space. If the Suez Canal doesn't have room for you that is the Suez Canal's problem.,15
7228,7.03E+17,2021-03-26T19:59:41.000Z,en,1.38E+18,0,22552,0,retweeted,1.38E+18,the boat is stuck in the suez canal like https://t.co/1OWQ9BmETJ,15
7229,16185413,2021-03-26T19:59:41.000Z,en,1.38E+18,0,13284,0,retweeted,1.38E+18,You are NOT too much. You are ENTITLED to take up space. If the Suez Canal doesn't have room for you that is the Suez Canal's problem.,15
7231,3163144441,2021-03-26T19:59:41.000Z,en,1.38E+18,0,14354,0,retweeted,1.38E+18,if you're in the line at the Suez Canal STAY IN LINE!!!,15
7233,304569002,2021-03-26T19:59:41.000Z,en,1.38E+18,0,1177,0,retweeted,1.38E+18,"A massive container ship -- which is almost as long as the Empire State Building is tall -- is still lodged in the Suez Canal (it has been there since Tuesday).

It’s created a traffic jam that has ensnared over 200 vessels and could take weeks to clear. https://t.co/r93KLFhtAL https://t.co/yHVsQqYhCV",15
7238,3245195346,2021-03-26T19:59:42.000Z,en,1.38E+18,0,100,0,retweeted,1.38E+18,"Containers filled with IKEA products on board ships blocked at the Suez Canal could “create constraints on our supply chain,” if delays persist, an IKEA spokesperson told CNN.",15
7237,587884941,2021-03-26T19:59:42.000Z,en,1.38E+18,0,14354,0,retweeted,1.38E+18,if you're in the line at the Suez Canal STAY IN LINE!!!,15
7235,837633205,2021-03-26T19:59:42.000Z,en,1.38E+18,50,1,3,,,Suez canal still blocked. https://t.co/iOr0BW7VuV,15
7236,97095445,2021-03-26T19:59:42.000Z,en,1.38E+18,0,22552,0,retweeted,1.38E+18,the boat is stuck in the suez canal like https://t.co/1OWQ9BmETJ,15
7239,1.30E+18,2021-03-26T19:59:43.000Z,en,1.38E+18,1,1,2,,,"The statements of the White House regarding the current conditions in the Suez Canal indicate American rudeness, because the main cause of the accident was the captain of the delinquent ship and not the Suez Canal Authority !!🤫#Egypt /
@WhiteHouse
@PressSec https://t.co/SBtky3dcXm",15
7240,129591750,2021-03-26T19:59:43.000Z,en,1.38E+18,0,17887,0,retweeted,1.38E+18,my solution for the Suez Canal problem https://t.co/pc1hCR4hsr,15
7241,39472270,2021-03-26T19:59:43.000Z,en,1.38E+18,0,6675,0,retweeted,1.38E+18,My solution as a man for the stuck boat in the Suez Canal https://t.co/btbC3TcoyH,15
7242,1.33E+18,2021-03-26T19:59:44.000Z,en,1.38E+18,0,1869,0,retweeted,1.38E+18,The ship stuck in the Suez Canal is 1312 feet long. Can I get an ACAB going in the chat,15
7250,1.34E+18,2021-03-26T19:59:45.000Z,en,1.38E+18,0,1134,0,retweeted,1.38E+18,"PANIC! MILITARY SHIPS LINE THE EU COAST...U.S.SUBS BLOCKING ENTRANCE TO MEDITERRANEAN SEA AT GILBRALTER /SUBS RUSSIAN AND U S BLOCKING South Atlantic oceans/ 90% EU WARSHIPS home lining coast/ West coast Pacific u.s. fleets near China/NK|| Suez canal blocked!
(Yep Something's up) https://t.co/tLyKr6bwmG",15
7245,8.91E+17,2021-03-26T19:59:45.000Z,en,1.38E+18,5,0,0,,,Current mood: being stuck in the Suez Canal,15
7246,1.07E+18,2021-03-26T19:59:45.000Z,en,1.38E+18,0,8,0,retweeted,1.38E+18,am i the suez canal ? because i wish your mega-container vessel was stuck in me,15
7247,320499960,2021-03-26T19:59:45.000Z,en,1.38E+18,2,0,1,replied_to,1.38E+18,@drewkilometers Highway boat &gt; Suez Canal,15
7257,1.32E+18,2021-03-26T19:59:46.000Z,en,1.38E+18,0,2417,0,retweeted,1.38E+18,"Egypt's Suez Canal is still blocked 3 days after a container ship the size of the Empire State Building got stuck. 

Officials say it has yet to move, despite digging.

200+ ships are waiting to cross. Experts say the blockage may last weeks, delaying up to $10B in cargo per day. https://t.co/ijGdabgRUd",15
7256,15310242,2021-03-26T19:59:46.000Z,en,1.38E+18,0,13284,0,retweeted,1.38E+18,You are NOT too much. You are ENTITLED to take up space. If the Suez Canal doesn't have room for you that is the Suez Canal's problem.,15
7255,351321533,2021-03-26T19:59:46.000Z,en,1.38E+18,0,2,0,retweeted,1.38E+18,"LIVE UPDATES: Friday attempt to re-float ship blocking #Egypt's #SuezCanal unsuccessful, says ship's technical manager https://t.co/TpwRWlRfZz  #SuezBLOCKED",15
7258,9.16E+17,2021-03-26T19:59:46.000Z,en,1.38E+18,0,7,0,retweeted,1.38E+18,"If anything, the #Suez Canal blockage proved the Europeans that the safest trade route to #Europe is from North America, not from China. China's claim to South China Sea is another threat to global #trade. 

Trade between US and Europe improve mutual Economic Security https://t.co/5IYBWDmYzj",15
7253,9.04E+17,2021-03-26T19:59:46.000Z,en,1.38E+18,0,4,0,retweeted,1.38E+18,I'm hearing reports the big boat blocking the Suez Canal is selling an NFT.,15
7251,92933384,2021-03-26T19:59:46.000Z,en,1.38E+18,0,13284,0,retweeted,1.38E+18,You are NOT too much. You are ENTITLED to take up space. If the Suez Canal doesn't have room for you that is the Suez Canal's problem.,15
7254,1.13E+18,2021-03-26T19:59:46.000Z,en,1.38E+18,0,14354,0,retweeted,1.38E+18,if you're in the line at the Suez Canal STAY IN LINE!!!,15
7261,2596242229,2021-03-26T19:59:47.000Z,en,1.38E+18,0,0,0,,,At least 20 livestock ships caught in Suez canal logjam https://t.co/o5DM0D1561,15
7262,588852340,2021-03-26T19:59:47.000Z,en,1.38E+18,0,29,0,retweeted,1.38E+18,"I have blocked
the ships
that were in 
the Suez Canal
and which 
you were probably 
expecting
for commerce
Forgive me 
My bow is bulbous
so pointy
and so stuck",15
7259,7.78E+17,2021-03-26T19:59:47.000Z,en,1.38E+18,1,0,1,replied_to,1.38E+18,@new_fone_hu_Dis 😊😊 spring started so it’s getting hot everyday all of a sudden 😐😐 Yeah I read too about the Evergreen Vessel stuck in Suez Canal 😕 So bad 😕,15
7265,23744329,2021-03-26T19:59:48.000Z,en,1.38E+18,0,14354,0,retweeted,1.38E+18,if you're in the line at the Suez Canal STAY IN LINE!!!,15
7267,1.31E+18,2021-03-26T19:59:48.000Z,en,1.38E+18,0,1,0,retweeted,1.38E+18,Anyone think of hiring these dudes to clear the Suez Canal ?? https://t.co/FO9A58XlRn,15
7268,1939750603,2021-03-26T19:59:48.000Z,en,1.38E+18,32,3,0,,,"fun world events that have happened in the past like five years

- destiel becoming canon
- boat stuck in the suez canal",15
7271,1.13E+18,2021-03-26T19:59:49.000Z,en,1.38E+18,0,5,0,retweeted,1.38E+18,48 hours and there's already a Suez Canal cosplay https://t.co/UGFrEcBrhm,15
7273,9.63E+17,2021-03-26T19:59:49.000Z,en,1.38E+18,0,0,0,,,Here's How A Long Shutdown Of The Suez Canal Might Roil The Global Economy https://t.co/Sa3YJMccRO,15
7274,239378797,2021-03-26T19:59:49.000Z,en,1.38E+18,0,2,0,retweeted,1.38E+18,Props to the guy at the Suez canal who has been given what amounts to a teaspoon for a digger to dig out the ship in a day🚢 😂🤣,15
7275,549513745,2021-03-26T19:59:49.000Z,en,1.38E+18,4,0,0,,,if we all jump in the suez canal at the same time we can just push the boat out,15
7280,3051390068,2021-03-26T19:59:50.000Z,en,1.38E+18,1,0,0,,,"In Suez Canal, Stuck Ship Is a Warning About Excessive Globalization https://t.co/6HXUF9DPR2",15
